Ticket #,Date Issue,Location,Type,Hour,Day
24P0100051,2024-01-13 19:10:00,MIFFLIN ST,072,19,Saturday
24P0100052,2024-01-13 19:10:00,MIFFLIN ST,TOW,19,Saturday
24P0100053,2024-01-13 19:59:00,MIFFLIN ST,046,19,Saturday
24P0100054,2024-01-13 22:07:00,BRANDENBURG WAY,072,22,Saturday
24P0100055,2024-01-13 22:07:00,BRANDENBURG WAY,TOW,22,Saturday
24P0100056,2024-01-14 00:02:00,DANE ST,072,0,Sunday
24P0100057,2024-01-14 14:49:00,PINCKNEY ST,072,14,Sunday
24P0100058,2024-01-14 14:49:00,PINCKNEY ST,TOW,14,Sunday
24P0100059,2024-01-14 20:42:00,STOUGHTON RD,036,20,Sunday
24P0100060,2024-01-14 20:42:00,STOUGHTON RD,TOW,20,Sunday
24P0100061,2024-01-21 15:34:00,MIFFLIN ST,075,15,Sunday
24P0100062,2024-01-21 16:51:00,MONROE ST,045,16,Sunday
24P0100063,2024-01-21 17:39:00,WHITCOMB DR,050,17,Sunday
24P0100064,2024-01-21 18:50:00,ROWLEY AVE,004,18,Sunday
24P0100065,2024-01-21 19:28:00,MADISON ST,004,19,Sunday
24P0100066,2024-01-21 19:50:00,LANGDON ST,045,19,Sunday
24P0100067,2024-01-21 19:50:00,LANGDON ST,TOW,19,Sunday
24P0100068,2024-01-21 20:59:00,MOUND ST,036,20,Sunday
24P0100069,2024-01-21 20:59:00,MOUND ST,TOW,20,Sunday
24P0100070,2024-01-21 22:33:00,WOODLAND WAY,036,22,Sunday
24P0100071,2024-01-21 22:33:00,WOODLAND WAY,TOW,22,Sunday
24P0100072,2024-01-21 23:15:00,MADISON ST,080,23,Sunday
24P0100073,2024-01-22 15:10:00,JOHNSON ST,101,15,Monday
24P0100074,2024-01-22 15:10:00,JOHNSON ST,TOW,15,Monday
24P0100075,2024-01-22 16:08:00,WILLIAMSON ST,103,16,Monday
24P0100076,2024-01-22 16:08:00,WILLIAMSON ST,TOW,16,Monday
24P0100077,2024-01-22 16:14:00,WILLIAMSON ST,103,16,Monday
24P0100078,2024-01-22 16:14:00,WILLIAMSON ST,TOW,16,Monday
24P0100079,2024-01-22 16:21:00,WILLIAMSON ST,103,16,Monday
24P0100080,2024-01-22 16:21:00,WILLIAMSON ST,TOW,16,Monday
24P0100081,2024-01-22 20:44:00,CLYDE GALLAGHER AVE,036,20,Monday
24P0100082,2024-01-22 20:44:00,CLYDE GALLAGHER AVE,TOW,20,Monday
24P0100083,2024-01-22 23:03:00,BRANDIE RD,036,23,Monday
24P0100084,2024-01-22 23:03:00,BRANDIE RD,TOW,23,Monday
24P0100085,2024-01-22 23:44:00,WINNEBAGO ST,004,23,Monday
24P0100086,2024-01-23 15:19:00,BROOKS ST,Meter,15,Tuesday
24P0100087,2024-01-23 15:24:00,BROOKS ST,Meter,15,Tuesday
24P0100088,2024-01-23 15:28:00,BROOKS ST,Meter,15,Tuesday
24P0100089,2024-01-23 15:35:00,MILLS ST,Meter,15,Tuesday
24P0100090,2024-01-23 15:42:00,MILLS ST,Meter,15,Tuesday
24P0100091,2024-01-23 15:50:00,BROOKS ST,Meter,15,Tuesday
24P0100092,2024-01-23 16:19:00,ATWOOD AVE,083,16,Tuesday
24P0100093,2024-01-23 17:18:00,HENRY ST,010,17,Tuesday
24P0100094,2024-01-23 17:24:00,HENRY ST,Meter,17,Tuesday
24P0100095,2024-01-23 19:35:00,WHITCOMB DR,036,19,Tuesday
24P0100096,2024-01-23 19:35:00,WHITCOMB DR,TOW,19,Tuesday
24P0100097,2024-01-23 20:24:00,SPRING ST,W074,20,Tuesday
24P0100098,2024-01-23 22:05:00,MAIN ST,075,22,Tuesday
24P0100099,2024-01-24 15:09:00,LIVINGSTON ST,074,15,Wednesday
24P0100100,2024-01-24 15:36:00,FAIRCHILD ST,Meter,15,Wednesday
24P0100101,2024-01-24 16:13:00,BROOM ST,Meter,16,Wednesday
24P0100102,2024-01-24 16:44:00,MIFFLIN ST,Meter,16,Wednesday
24P0100103,2024-01-24 17:20:00,GILMAN ST,083,17,Wednesday
24P0100104,2024-01-24 18:33:00,NORTH ST,072,18,Wednesday
24P0100105,2024-01-24 18:33:00,NORTH ST,TOW,18,Wednesday
24P0100106,2024-01-24 20:33:00,ANN ST,036,20,Wednesday
24P0100107,2024-01-24 20:33:00,ANN ST,TOW,20,Wednesday
24P0100108,2024-01-24 22:09:00,MAIN ST,075,22,Wednesday
24P0100109,2024-01-24 22:09:00,MAIN ST,TOW,22,Wednesday
24P0100110,2024-01-24 22:13:00,MAIN ST,075,22,Wednesday
24P0100111,2024-01-24 22:13:00,MAIN ST,TOW,22,Wednesday
24P0100112,2024-01-28 16:30:00,WILLIAMSON ST,058,16,Sunday
24P0100113,2024-01-28 17:33:00,DAYTON ST,033,17,Sunday
24P0100114,2024-01-28 17:43:00,FAIRCHILD ST,016,17,Sunday
24P0100115,2024-01-28 18:00:00,MAIN ST,036,18,Sunday
24P0100116,2024-01-28 18:00:00,MAIN ST,TOW,18,Sunday
24P0100117,2024-01-28 18:35:00,DAYTON ST,004,18,Sunday
24P0100118,2024-01-28 20:02:00,ROSENBERRY RD,004,20,Sunday
24P0100119,2024-01-28 20:15:00,ROSENBERRY RD,036,20,Sunday
24P0100120,2024-01-28 20:15:00,ROSENBERRY RD,TOW,20,Sunday
24P0100121,2024-01-28 20:35:00,JENEWEIN RD,036,20,Sunday
24P0100122,2024-01-28 20:35:00,JENEWEIN RD,TOW,20,Sunday
24P0100123,2024-01-28 21:45:00,BLAIR ST,045,21,Sunday
24P0100124,2024-01-28 22:44:00,FORDEM AVE,036,22,Sunday
24P0100125,2024-01-28 22:44:00,FORDEM AVE,TOW,22,Sunday
24P0100126,2024-01-29 00:06:00,ERIN ST,075,0,Monday
24P0100127,2024-01-29 18:43:00,SPRING ST,071,18,Monday
24P0100128,2024-01-29 19:12:00,EMERALD ST,072,19,Monday
24P0100129,2024-01-29 23:44:00,GORHAM ST,075,23,Monday
24P0100130,2024-01-30 18:52:00,SPRING ST,071,18,Tuesday
24P0100131,2024-01-30 18:52:00,SPRING ST,TOW,18,Tuesday
24P0100132,2024-01-30 18:57:00,SPRING ST,071,18,Tuesday
24P0100133,2024-01-30 18:57:00,SPRING ST,TOW,18,Tuesday
24P0100134,2024-01-30 20:10:00,RUSK ST,075,20,Tuesday
24P0100135,2024-01-30 20:10:00,RUSK ST,050,20,Tuesday
24P0100136,2024-01-30 20:49:00,DOTY ST,074,20,Tuesday
24P0100137,2024-01-30 23:24:00,BUTLER ST,075,23,Tuesday
24P0100138,2024-01-31 16:36:00,REGENT ST,083,16,Wednesday
24P0100139,2024-01-31 19:26:00,DRAKE ST,004,19,Wednesday
24P0100140,2024-01-31 23:30:00,DUNNING ST,075,23,Wednesday
24P0100141,2024-02-04 14:53:00,FRANKLIN AVE,W033,14,Sunday
24P0100142,2024-02-04 15:29:00,MIFFLIN ST,046,15,Sunday
24P0100143,2024-02-04 16:51:00,DAYTON ST,083,16,Sunday
24P0100144,2024-02-04 18:09:00,ORION TRL,071,18,Sunday
24P0100145,2024-02-04 18:51:00,BASSETT ST,072,18,Sunday
24P0100146,2024-02-04 19:01:00,WILSON ST,075,19,Sunday
24P0100147,2024-02-04 21:01:00,HIGH POINT RD,036,21,Sunday
24P0100148,2024-02-04 21:01:00,HIGH POINT RD,TOW,21,Sunday
24P0100149,2024-02-04 21:52:00,ALLIED DR,W083,21,Sunday
24P0100150,2024-02-05 16:07:00,HELENA ST,046,16,Monday
24P0100151,2024-02-05 16:08:00,HELENA ST,046,16,Monday
24P0100152,2024-02-05 16:09:00,HELENA ST,046,16,Monday
24P0100153,2024-02-05 16:17:00,HELENA ST,046,16,Monday
24P0100154,2024-02-05 16:56:00,KENDALL AVE,072,16,Monday
24P0100155,2024-02-05 16:56:00,KENDALL AVE,TOW,16,Monday
24P0100156,2024-02-05 18:55:00,BLAIR ST,045,18,Monday
24P0100157,2024-02-05 19:07:00,BLOUNT ST,033,19,Monday
24P0100158,2024-02-06 16:56:00,HELENA ST,046,16,Tuesday
24P0100159,2024-02-06 17:44:00,BEDFORD ST,075,17,Tuesday
24P0100160,2024-02-06 19:02:00,GAMMON RD,083,19,Tuesday
24P0100161,2024-02-06 20:39:00,GRAND CANYON DR,050,20,Tuesday
24P0100162,2024-02-06 20:41:00,GRAND CANYON DR,050,20,Tuesday
24P0100163,2024-02-06 20:48:00,GRAND CANYON DR,050,20,Tuesday
24P0100164,2024-02-06 21:43:00,HURON HILL,050,21,Tuesday
24P0100165,2024-02-07 15:57:00,CHARTER ST,071,15,Wednesday
24P0100166,2024-02-07 15:58:00,CHARTER ST,071,15,Wednesday
24P0100167,2024-02-07 16:07:00,REGENT ST,103,16,Wednesday
24P0100168,2024-02-07 16:07:00,REGENT ST,TOW,16,Wednesday
24P0100169,2024-02-07 18:44:00,MILWAUKEE ST,016,18,Wednesday
24P0100170,2024-02-07 19:18:00,LAFOLLETTE AVE,072,19,Wednesday
24P0100171,2024-02-07 19:18:00,LAFOLLETTE AVE,TOW,19,Wednesday
24P0100172,2024-02-07 22:23:00,GORHAM ST,083,22,Wednesday
24P0100173,2024-02-07 22:24:00,GORHAM ST,083,22,Wednesday
24P0100174,2024-02-07 23:33:00,FREY ST,050,23,Wednesday
24P0100175,2024-02-07 23:50:00,FREY ST,004,23,Wednesday
24P0100176,2024-02-11 15:48:00,MIFFLIN ST,075,15,Sunday
24P0100177,2024-02-11 16:13:00,BEDFORD ST,W083,16,Sunday
24P0100178,2024-02-11 16:47:00,BUTLER ST,075,16,Sunday
24P0100179,2024-02-11 17:37:00,BELTLINE HWY,036,17,Sunday
24P0100180,2024-02-11 17:37:00,BELTLINE HWY,TOW,17,Sunday
24P0100181,2024-02-11 20:37:00,LANGDON ST,068,20,Sunday
24P0100182,2024-02-11 20:37:00,LANGDON ST,050,20,Sunday
24P0100183,2024-02-11 21:29:00,WASHINGTON AVE,036,21,Sunday
24P0100184,2024-02-11 21:29:00,WASHINGTON AVE,TOW,21,Sunday
24P0100185,2024-02-12 15:05:00,JOHNSON ST,101,15,Monday
24P0100186,2024-02-12 15:05:00,JOHNSON ST,TOW,15,Monday
24P0100187,2024-02-12 15:09:00,JOHNSON ST,101,15,Monday
24P0100188,2024-02-12 15:09:00,JOHNSON ST,TOW,15,Monday
24P0100189,2024-02-12 15:12:00,JOHNSON ST,101,15,Monday
24P0100190,2024-02-12 15:12:00,JOHNSON ST,TOW,15,Monday
24P0100191,2024-02-12 16:14:00,WILLIAMSON ST,103,16,Monday
24P0100192,2024-02-12 16:14:00,WILLIAMSON ST,TOW,16,Monday
24P0100193,2024-02-12 16:20:00,WILLIAMSON ST,103,16,Monday
24P0100194,2024-02-12 16:20:00,WILLIAMSON ST,TOW,16,Monday
24P0100195,2024-02-12 17:26:00,HELENA ST,046,17,Monday
24P0100196,2024-02-12 21:55:00,JENIFER ST,072,21,Monday
24P0100197,2024-02-13 20:54:00,BUTLER ST,075,20,Tuesday
24P0100198,2024-02-13 21:06:00,DAYTON ST,063,21,Tuesday
24P0100199,2024-02-13 21:45:00,GORHAM ST,072,21,Tuesday
24P0100200,2024-02-13 21:45:00,GORHAM ST,TOW,21,Tuesday
24P0100201,2024-02-14 14:54:00,MILLS ST,075,14,Wednesday
24P0100202,2024-02-14 14:56:00,MILLS ST,075,14,Wednesday
24P0100203,2024-02-14 14:59:00,MILLS ST,075,14,Wednesday
24P0100204,2024-02-14 15:01:00,MILLS ST,W050,15,Wednesday
24P0100205,2024-02-14 15:22:00,LAKESIDE ST,072,15,Wednesday
24P0100206,2024-02-14 16:48:00,HELENA ST,046,16,Wednesday
24P0100207,2024-02-14 19:04:00,THOMPSON DR,050,19,Wednesday
24P0100208,2024-02-14 19:05:00,THOMPSON DR,050,19,Wednesday
24P0100209,2024-02-14 19:57:00,BEDFORD ST,045,19,Wednesday
24P0100210,2024-02-14 22:25:00,VILLAGE PARK DR,050,22,Wednesday
24P0100211,2024-02-14 23:39:00,JOHNSON ST,083,23,Wednesday
24P0100212,2024-02-18 17:57:00,BASSETT ST,068,17,Sunday
24P0100213,2024-02-18 18:00:00,BASSETT ST,068,18,Sunday
24P0100214,2024-02-18 18:18:00,WILSON ST,075,18,Sunday
24P0100215,2024-02-18 18:58:00,JONATHON DR,004,18,Sunday
24P0100216,2024-02-18 20:43:00,WHITMAN LN,004,20,Sunday
24P0100217,2024-02-18 20:50:00,WHITMAN LN,004,20,Sunday
24P0100218,2024-02-18 20:59:00,WHITMAN LN,004,20,Sunday
24P0100219,2024-02-18 21:32:00,HENRY ST,151,21,Sunday
24P0100220,2024-02-18 21:32:00,HENRY ST,TOW,21,Sunday
24P0100221,2024-02-18 22:19:00,PINCKNEY ST,072,22,Sunday
24P0100222,2024-02-19 19:36:00,RANDALL AVE,075,19,Monday
24P0100223,2024-02-19 19:49:00,PRINCETON AVE,072,19,Monday
24P0100224,2024-02-19 22:25:00,BASSETT ST,068,22,Monday
24P0100225,2024-02-19 23:47:00,GRAND CANYON DR,050,23,Monday
24P0100226,2024-02-20 16:52:00,DAYTON ST,063,16,Tuesday
24P0100227,2024-02-20 16:52:00,DAYTON ST,050,16,Tuesday
24P0100228,2024-02-20 18:57:00,BUTLER ST,075,18,Tuesday
24P0100229,2024-02-20 21:34:00,BASSETT ST,068,21,Tuesday
24P0100230,2024-02-20 21:36:00,BASSETT ST,068,21,Tuesday
24P0100231,2024-02-20 21:38:00,BASSETT ST,068,21,Tuesday
24P0100232,2024-02-20 22:33:00,SPRING ST,071,22,Tuesday
24P0100233,2024-02-24 15:37:00,WILLIAMSON ST,061,15,Saturday
24P0100234,2024-02-24 15:37:00,WILLIAMSON ST,TOW,15,Saturday
24P0100235,2024-02-24 15:40:00,WILLIAMSON ST,061,15,Saturday
24P0100236,2024-02-24 15:40:00,WILLIAMSON ST,TOW,15,Saturday
24P0100237,2024-02-24 17:17:00,KENDALL AVE,072,17,Saturday
24P0100238,2024-02-24 17:17:00,KENDALL AVE,TOW,17,Saturday
24P0100239,2024-02-24 18:58:00,STOCKTON CT,046,18,Saturday
24P0100240,2024-02-24 20:39:00,FRANCES ST,063,20,Saturday
24P0100241,2024-02-24 21:37:00,DAYTON ST,151,21,Saturday
24P0100242,2024-02-24 21:37:00,DAYTON ST,TOW,21,Saturday
24P0100243,2024-02-24 21:40:00,DAYTON ST,151,21,Saturday
24P0100244,2024-02-24 21:40:00,DAYTON ST,TOW,21,Saturday
24P0100245,2024-02-24 22:40:00,WISCONSIN AVE,151,22,Saturday
24P0100246,2024-02-24 22:40:00,WISCONSIN AVE,TOW,22,Saturday
24P0100247,2024-02-25 15:30:00,DAYTON ST,083,15,Sunday
24P0100248,2024-02-25 17:19:00,SCHROEDER CT,036,17,Sunday
24P0100249,2024-02-25 17:19:00,SCHROEDER CT,TOW,17,Sunday
24P0100250,2024-02-25 17:53:00,WATTS RD,036,17,Sunday
24P0100251,2024-02-25 17:53:00,WATTS RD,TOW,17,Sunday
24P0100252,2024-02-25 18:25:00,SILICON PRAIRIE PKWY,036,18,Sunday
24P0100253,2024-02-25 18:25:00,SILICON PRAIRIE PKWY,TOW,18,Sunday
24P0100254,2024-02-25 18:55:00,SILICON PRAIRIE PKWY,036,18,Sunday
24P0100255,2024-02-25 18:55:00,SILICON PRAIRIE PKWY,TOW,18,Sunday
24P0100256,2024-02-25 19:10:00,SILICON PRAIRIE PKWY,036,19,Sunday
24P0100257,2024-02-25 19:10:00,SILICON PRAIRIE PKWY,TOW,19,Sunday
24P0100258,2024-02-25 22:01:00,UNIVERSITY AVE,083,22,Sunday
24P0100259,2024-02-25 22:29:00,HAMMERSLEY RD,004,22,Sunday
24P0100260,2024-02-26 16:42:00,MAIN ST,083,16,Monday
24P0100261,2024-02-26 16:43:00,MAIN ST,083,16,Monday
24P0100262,2024-02-26 17:41:00,COMMERCIAL AVE,046,17,Monday
24P0100263,2024-02-26 19:51:00,DAYTON ST,063,19,Monday
24P0100264,2024-02-26 20:43:00,FRANCES ST,083,20,Monday
24P0100265,2024-02-27 16:03:00,TOMPKINS DR,063,16,Tuesday
24P0100266,2024-02-27 16:08:00,TOMPKINS DR,063,16,Tuesday
24P0100267,2024-02-27 16:13:00,TOMPKINS DR,156,16,Tuesday
24P0100268,2024-02-27 16:14:00,TOMPKINS DR,156,16,Tuesday
24P0100269,2024-02-27 16:14:00,TOMPKINS DR,156,16,Tuesday
24P0100270,2024-02-27 17:00:00,HELENA ST,046,17,Tuesday
24P0100271,2024-02-27 18:44:00,DAYTON ST,063,18,Tuesday
24P0100272,2024-02-27 19:02:00,MIFFLIN ST,075,19,Tuesday
24P0100273,2024-02-28 15:05:00,JOHNSON ST,101,15,Wednesday
24P0100274,2024-02-28 15:05:00,JOHNSON ST,TOW,15,Wednesday
24P0100275,2024-02-28 16:08:00,WILLIAMSON ST,103,16,Wednesday
24P0100276,2024-02-28 16:08:00,WILLIAMSON ST,TOW,16,Wednesday
24P0100277,2024-02-28 18:30:00,DUNNING ST,075,18,Wednesday
24P0100278,2024-02-28 22:04:00,LAKESIDE ST,072,22,Wednesday
24P0100279,2024-02-28 22:44:00,SYCAMORE AVE,047,22,Wednesday
24P0100280,2024-03-03 15:22:00,BUTLER ST,075,15,Sunday
24P0100281,2024-03-03 17:01:00,EAST LAWN CT,W075,17,Sunday
24P0100282,2024-03-03 17:54:00,LIVINGSTON ST,046,17,Sunday
24P0100283,2024-03-03 19:01:00,WEBER DR,063,19,Sunday
24P0100284,2024-03-03 21:53:00,MAPLE VALLEY DR,036,21,Sunday
24P0100285,2024-03-03 21:53:00,MAPLE VALLEY DR,TOW,21,Sunday
24P0100286,2024-03-04 15:06:00,JOHNSON ST,101,15,Monday
24P0100287,2024-03-04 15:06:00,JOHNSON ST,TOW,15,Monday
24P0100288,2024-03-04 15:15:00,JOHNSON ST,101,15,Monday
24P0100289,2024-03-04 15:15:00,JOHNSON ST,TOW,15,Monday
24P0100290,2024-03-04 16:08:00,WILLIAMSON ST,103,16,Monday
24P0100291,2024-03-04 16:08:00,WILLIAMSON ST,TOW,16,Monday
24P0100292,2024-03-04 21:51:00,HAMILTON ST,046,21,Monday
24P0100293,2024-03-04 22:33:00,SYCAMORE AVE,047,22,Monday
24P0100294,2024-03-04 23:30:00,HELENA ST,046,23,Monday
24P0100295,2024-03-04 23:34:00,HELENA ST,046,23,Monday
24P0100296,2024-03-05 17:14:00,HELENA ST,046,17,Tuesday
24P0100297,2024-03-05 18:43:00,SHEBOYGAN AVE,075,18,Tuesday
24P0100298,2024-03-05 20:42:00,MIFFLIN ST,046,20,Tuesday
24P0100299,2024-03-05 21:03:00,GILMAN ST,083,21,Tuesday
24P0100300,2024-03-05 23:13:00,COMMERCE DR,016,23,Tuesday
24P0100301,2024-03-05 23:27:00,COMMERCE DR,016,23,Tuesday
24P0100302,2024-03-06 19:22:00,STRAUBEL CT,023,19,Wednesday
24P0100303,2024-03-06 21:43:00,LIVINGSTON ST,046,21,Wednesday
24P0100304,2024-03-06 22:51:00,HELENA ST,046,22,Wednesday
24P0100305,2024-03-10 15:56:00,PATERSON ST,075,15,Sunday
24P0100306,2024-03-10 18:12:00,BEDFORD ST,075,18,Sunday
24P0100307,2024-03-10 19:05:00,GRAND CANYON DR,036,19,Sunday
24P0100308,2024-03-10 19:05:00,GRAND CANYON DR,TOW,19,Sunday
24P0100309,2024-03-10 21:28:00,BUTLER ST,075,21,Sunday
24P0100310,2024-03-10 23:01:00,WILSON LOT,083,23,Sunday
24P0100311,2024-03-10 23:04:00,WILSON LOT,083,23,Sunday
24P0100312,2024-03-10 23:07:00,WILSON LOT,083,23,Sunday
24P0100313,2024-03-11 16:01:00,BROOM ST,Meter,16,Monday
24P0100314,2024-03-11 16:08:00,LAKE ST,Meter,16,Monday
24P0100315,2024-03-11 16:27:00,BROOKS ST,033,16,Monday
24P0100316,2024-03-11 16:29:00,BROOKS ST,Meter,16,Monday
24P0100317,2024-03-11 16:33:00,BROOKS ST,Meter,16,Monday
24P0100318,2024-03-11 16:35:00,BROOKS ST,Meter,16,Monday
24P0100319,2024-03-11 16:37:00,BROOKS ST,Meter,16,Monday
24P0100320,2024-03-11 16:39:00,BROOKS ST,Meter,16,Monday
24P0100321,2024-03-11 16:44:00,BROOKS ST,Meter,16,Monday
24P0100322,2024-03-11 16:47:00,BROOKS ST,Meter,16,Monday
24P0100323,2024-03-11 16:49:00,BROOKS ST,Meter,16,Monday
24P0100324,2024-03-11 16:51:00,BROOKS ST,Meter,16,Monday
24P0100325,2024-03-11 16:54:00,BROOKS ST,Meter,16,Monday
24P0100326,2024-03-11 16:56:00,BROOKS ST,Meter,16,Monday
24P0100327,2024-03-11 17:06:00,MILLS ST,Meter,17,Monday
24P0100328,2024-03-11 17:08:00,MILLS ST,Meter,17,Monday
24P0100329,2024-03-11 17:11:00,MILLS ST,Meter,17,Monday
24P0100330,2024-03-11 18:07:00,HELENA ST,046,18,Monday
24P0100331,2024-03-11 19:22:00,WASHINGTON AVE,011,19,Monday
24P0100332,2024-03-11 19:24:00,WASHINGTON AVE,011,19,Monday
24P0100333,2024-03-11 22:08:00,SPRING ST,074,22,Monday
24P0100334,2024-03-11 22:24:00,RANDALL AVE,075,22,Monday
24P0100335,2024-03-12 15:41:00,MILLS ST,Meter,15,Tuesday
24P0100336,2024-03-12 15:43:00,MILLS ST,Meter,15,Tuesday
24P0100337,2024-03-12 16:59:00,MILLS ST,075,16,Tuesday
24P0100338,2024-03-12 17:07:00,BROOKS ST,033,17,Tuesday
24P0100339,2024-03-12 17:12:00,BROOKS ST,033,17,Tuesday
24P0100340,2024-03-12 17:16:00,BROOKS ST,Meter,17,Tuesday
24P0100341,2024-03-12 17:18:00,BROOKS ST,Meter,17,Tuesday
24P0100342,2024-03-12 17:23:00,BROOKS ST,Meter,17,Tuesday
24P0100343,2024-03-12 17:28:00,BROOKS ST,Meter,17,Tuesday
24P0100344,2024-03-12 17:31:00,BROOKS ST,033,17,Tuesday
24P0100345,2024-03-12 17:35:00,BROOKS ST,Meter,17,Tuesday
24P0100346,2024-03-12 17:38:00,BROOKS ST,Meter,17,Tuesday
24P0100347,2024-03-12 17:43:00,BROOKS ST,Meter,17,Tuesday
24P0100348,2024-03-12 17:45:00,BROOKS ST,Meter,17,Tuesday
24P0100349,2024-03-12 17:47:00,BROOKS ST,Meter,17,Tuesday
24P0100350,2024-03-12 19:17:00,MILLS ST,075,19,Tuesday
24P0100351,2024-03-12 20:43:00,REGENT ST,083,20,Tuesday
24P0100352,2024-03-12 20:44:00,REGENT ST,083,20,Tuesday
24P0100353,2024-03-12 20:46:00,REGENT ST,083,20,Tuesday
24P0100354,2024-03-12 20:48:00,REGENT ST,083,20,Tuesday
24P0100355,2024-03-12 20:51:00,REGENT ST,083,20,Tuesday
24P0100356,2024-03-12 22:33:00,RANDALL AVE,075,22,Tuesday
24P0100357,2024-03-16 14:52:00,HELENA ST,046,14,Saturday
24P0100358,2024-03-16 16:45:00,CHAMBERLAIN AVE,047,16,Saturday
24P0100359,2024-03-16 16:46:00,CHAMBERLAIN AVE,047,16,Saturday
24P0100360,2024-03-16 17:44:00,MAIN ST,004,17,Saturday
24P0100361,2024-03-16 18:24:00,WASHINGTON AVE,083,18,Saturday
24P0100362,2024-03-16 18:39:00,WASHINGTON AVE,075,18,Saturday
24P0100363,2024-03-16 19:08:00,BOWEN CT,072,19,Saturday
24P0100364,2024-03-16 20:32:00,MIFFLIN ST,075,20,Saturday
24P0100365,2024-03-16 20:43:00,MIFFLIN ST,075,20,Saturday
24P0100366,2024-03-16 22:12:00,GILMAN ST,033,22,Saturday
24P0100367,2024-03-16 23:08:00,GORHAM ST,075,23,Saturday
24P0100368,2024-03-16 23:27:00,WILSON ST,083,23,Saturday
24P0100369,2024-03-16 23:29:00,WILSON ST,083,23,Saturday
24P0100370,2024-03-16 23:58:00,WILSON ST,083,23,Saturday
